MONTH,DAY_OF_WEEK,FL_DATE,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEP_DELAY,ARR_DELAY,DISTANCE
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10821,1082106,30852,-3.00,3.00,1491.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,11042,1104205,30647,2.00,6.00,1201.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,11057,1105703,31057,-1.00,-4.00,1337.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,11066,1106606,31066,-1.00,3.00,1154.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,11193,1119302,33105,-4.00,4.00,1069.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,11259,1125904,30194,-4.00,-18.00,651.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,11259,1125904,30194,-4.00,-18.00,651.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,11259,1125904,30194,-7.00,-12.00,651.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,11259,1125904,30194,-4.00,-15.00,651.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,11259,1125904,30194,-4.00,-20.00,651.00
